406.0;[ 4.62488527 22.2014909   7.89945046 16.0121818   0.43724887 27.56241024 27.02144562  1.00264283]
416.0;[ 4.76197007 22.09265369  7.83459896 16.04400676  0.57051642 27.66823091 26.87212339  1.00901064]
417.0;[ 4.77758136 22.08826692  7.91503921 15.94222178  0.64988455 27.52447384 26.76268645  0.89389254]
404.0;[ 4.72055064 22.13970271  7.90640814 16.03707227  0.58676059 27.59441164 26.82347315  0.84216339]
404.0;[ 4.72797562 22.23168434  7.95241384 16.07731584  0.73012725 27.62197662 26.73467854  0.87928507]
404.0;[ 4.74777085 22.23680836  7.81830846 16.08100085  0.62565963 27.50168958 26.75163111  0.85600949]
400.0;[ 4.76723379 21.94881739  7.79032101 16.01197799  0.69074455 27.38284618 26.70273747  0.8101483 ]
417.0;[ 4.64408736 22.09524074  7.8899501  15.80668741  0.67160591 27.61552884 26.64676696  0.82702771]
417.0;[ 4.68659079 22.09306193  7.89191693 15.79511949  0.79002883 27.64726215 26.67777364  0.81018926]
417.0;[ 4.68060482 22.20959619  7.80446707 15.92849392  0.66206984 27.67580788 26.53711897  0.85976649]
417.0;[ 4.72182047 22.31833574  7.93695839 15.91218204  0.71305713 27.80310709 26.57294601  0.80654221]
429.0;[ 4.66766336 22.25577274  8.07418361 15.88396954  0.84702388 27.91026426 26.6296243   0.6575286 ]
417.0;[ 4.78769441 22.3817322   7.92595642 15.92684739  0.81258897 27.93898683 26.66286642  0.68741436]
416.0;[ 4.61134856 22.12673484  8.16440389 16.00739976  0.75542627 27.82344655 26.59285654  0.62838277]
429.0;[ 4.78321667 22.16641904  8.04988806 15.9283573   0.85051676 27.86041401 26.71316634  0.54815914]
429.0;[ 4.6907299  22.13719579  8.1359414  15.85449975  0.73336239 27.98961681 26.60108252  0.57966076]
429.0;[ 4.62776649 22.17515461  8.18378419 15.7248176   0.68999527 27.94003404 26.50433443  0.43206176]
429.0;[ 4.48089801 22.20439225  8.05917574 15.66951807  0.83058077 28.0521088  26.62816963  0.33303124]
429.0;[ 4.42594038 22.12692632  8.05646224 15.6827011   0.80221708 28.12483189 26.67128953  0.38083425]
429.0;[ 4.32070748 22.20090146  8.09889651 15.6221704   0.76496545 28.27142025 26.62466802  0.33386775]
417.0;[ 4.35480352 22.23641927  7.95290254 15.64450024  0.84826929 28.40638488 26.68556267  0.21872947]
429.0;[ 4.24468793 22.17658306  8.13850598 15.50081148  0.73205821 28.21801053 26.7660656   0.47462246]
429.0;[ 4.31771332 22.18188985  8.03784997 15.63562595  0.858606   28.33278174 26.63137718  0.55710453]
429.0;[ 4.19948186 22.30350861  8.06421591 15.78205288  0.83720441 28.37173673 26.71426158  0.48504977]
429.0;[ 4.24115578 22.4015486   8.07060749 15.75939842  0.84650532 28.50553017 26.86404368  0.53632685]
417.0;[ 4.32802862 22.54602487  7.96307501 15.61728453  0.92043815 28.54050659 26.74380509  0.54289765]
417.0;[ 4.24338538 22.33725651  7.99513904 15.66350317  0.87165224 28.40170575 26.92756196  0.64395257]
429.0;[ 4.29708819 22.33108748  8.0397173  15.76330323  0.79976658 28.51921087 26.9198787   0.47623472]
429.0;[ 4.21169554 22.41758012  8.12247198 15.62582101  0.84341219 28.4076688  26.93417445  0.41369175]
429.0;[ 4.30944908 22.29678583  8.24172556 15.57841776  0.73303779 28.39494368 26.8095058   0.48575973]
429.0;[ 4.26857042 22.24685418  8.12365296 15.48426144  0.73881243 28.27873037 26.80468347  0.61520624]
429.0;[ 4.23822698 22.15097178  8.21530057 15.53248208  0.77284296 28.16589501 26.76014594  0.60713618]
429.0;[ 4.20174257 22.06754888  8.13336466 15.42533053  0.8416705  28.0527985  26.70607933  0.57463407]
425.0;[ 4.06312494 21.96405226  8.03455936 15.50642419  0.76343006 28.12694952 26.66032758  0.62299808]
425.0;[ 4.24810877 21.98744166  8.10965709 15.47829358  0.87327408 28.08540265 26.56792436  0.69626485]
425.0;[ 4.31845948 21.97115326  8.09973571 15.5476209   0.82730996 28.03278644 26.76896301  0.47290471]
425.0;[ 4.31086812 21.92170765  8.00559262 15.38810525  0.76647956 28.0565855  26.59912341  0.61713072]
429.0;[ 4.21347422 22.16652313  8.06410213 15.32664724  0.84960033 27.97535512 26.69294356  0.45957867]
429.0;[ 4.24341621 22.2675136   8.1878017  15.46183536  0.87405914 27.97976221 26.77595843  0.51120787]
429.0;[ 4.14255247 22.2457811   8.0841195  15.48184584  0.87679007 27.96589577 26.92326181  0.63125184]
429.0;[ 4.03798021 22.27808353  8.07758079 15.58043318  1.0056177  28.0645253  26.78129192  0.74833308]
423.0;[ 3.93726975 22.22827521  8.04077114 15.67591746  0.91503363 27.96733311 26.92902274  0.6117427 ]
410.0;[ 3.98123487 22.2515586   7.99515977 15.51161404  0.88778302 28.1578315  26.70508595  0.7884886 ]
423.0;[ 3.99611157 22.12954233  8.00174706 15.67940534  0.9789658  27.94149967 26.92371317  0.79404176]
429.0;[ 4.08482688 22.40633841  8.20748758 15.69391015  0.97607529 27.9982102  26.77556942  0.82537933]
429.0;[ 4.08749166 22.36892037  8.23681308 15.73655911  1.11963425 28.03467166 26.74358955  0.95583084]
429.0;[ 4.15703788 22.34809126  8.22466822 15.88619623  1.2587137  27.88662754 26.8473761   0.91457518]
429.0;[ 4.12622386 22.28642915  8.25910707 15.78918691  1.17122826 27.801514   26.86580415  0.79550138]
429.0;[ 4.06962166 22.37849362  8.25491759 15.9259072   1.23559536 27.6860876  26.85016268  0.80353222]
416.0;[ 4.18852272 22.50456957  8.12090268 16.0488174   1.2923174  27.70841985 26.97566067  0.77504141]
429.0;[ 4.12135684 22.4761393   8.3497201  15.94401597  1.25350225 27.7934914  26.76182307  0.8682545 ]
441.0;[ 4.2161183  22.36192226  8.45432174 15.83158265  1.11961656 27.78468059 26.89344826  1.00251599]
431.0;[ 4.2421502  22.45586293  8.37969812 15.87392212  1.01935067 27.7106774  27.02285491  1.12171547]
441.0;[ 4.2889902  22.35397327  8.56848683 15.73279229  1.12197688 27.81443479 26.75462145  1.09717747]
441.0;[ 4.22346728 22.48156359  8.69839921 15.81913754  1.22004997 27.75535367 26.65218652  1.05711239]
441.0;[ 4.19144393 22.61231365  8.7973633  15.92128453  1.27806851 27.84472898 26.64155734  1.17708605]
441.0;[ 4.33254902 22.5856706   8.91904025 15.9850592   1.32066762 27.8524723  26.7748216   1.13584581]
451.0;[ 4.22451618 22.45375589  9.01147313 15.99640975  1.24245841 27.80512723 26.8221183   1.21042935]
439.0;[ 4.10012406 22.49042515  9.04270589 16.08496708  1.15974878 27.70359252 26.8972885   1.17679206]
451.0;[ 4.11097788 22.43506548  9.10094227 15.95015751  1.1521188  27.88481323 26.69181851  1.0891051 ]
446.0;[ 3.96922762 22.52557191  9.05697013 15.8620439   1.00288506 27.81517222 26.58453004  1.20148134]
446.0;[ 3.9945136  22.5146341   9.10601279 15.8119565   1.06186604 27.83770115 26.6512339   1.02822644]
441.0;[ 4.15359855 22.31268042  8.9757975  15.96189346  1.09501143 27.93630479 26.62637494  1.14290156]
439.0;[ 4.22496196 22.38904201  9.02808878 16.02382964  1.04322509 27.8917588  26.81933098  1.02670414]
439.0;[ 4.18623422 22.40700211  9.20251236 16.02394278  1.01015739 28.00304909 26.59238615  1.20317533]
451.0;[ 4.07967367 22.30078675  9.21571921 15.98995353  1.08905677 27.99505772 26.61954271  1.03789572]
439.0;[ 4.09589442 22.33134884  9.20686835 16.07740485  1.10141012 28.0437587  26.49314004  1.15925101]
446.0;[ 3.95393798 22.35770899  9.2510387  15.91693958  1.23897935 28.10284386 26.61227126  1.18750941]
451.0;[ 4.05069885 22.28126583  9.27225323 15.91919603  1.0713945  28.0466043  26.54239615  1.02170941]
446.0;[ 3.92956816 22.41609141  9.30636318 15.81126161  1.08824872 27.91887234 26.52709146  1.12225521]
439.0;[ 4.09469797 22.25058831  9.31559173 16.04744282  0.98943167 28.16571483 26.46889761  1.05826022]
446.0;[ 3.94506388 22.27939882  9.40658458 15.9044135   1.1399255  28.03990357 26.40942127  1.01583128]
435.0;[ 3.97992959 22.42276907  9.35857433 16.03447002  1.09503182 28.19031158 26.66150066  1.01030432]
439.0;[ 4.079218   22.22021684  9.2480984  15.78334483  1.13916898 27.99956913 26.5241075   0.99105399]
439.0;[ 4.15943335 22.21455012  9.30567088 15.83493566  1.01331889 28.11692676 26.54955299  0.99740806]
423.0;[ 3.97974998 22.15069433  9.13188908 16.01647153  1.12749424 28.12612482 26.57778941  0.88875177]
427.0;[ 4.10375601 22.17649496  9.41176332 16.05489756  1.21041095 28.0269346  26.58575146  0.89527492]
439.0;[ 4.16687016 22.3492455   9.21878484 15.92138249  0.98044339 28.08548713 26.68910516  0.95368174]
434.0;[ 3.91743242 22.15962491  9.270092   16.03473616  0.93642935 28.04606124 26.51817741  1.07633868]
439.0;[ 4.08670737 22.3117425   9.27528737 15.9261383   0.950163   28.03632474 26.47284481  0.98769034]
451.0;[ 4.07368574 22.36658345  9.33015063 15.84216537  1.18162539 28.0613813  26.4404149   1.06262055]
439.0;[ 4.18767677 22.39266977  9.43323497 15.94824117  1.28989625 27.93685254 26.39758703  0.97536503]
451.0;[ 4.21869685 22.41814827  9.45312389 15.85898305  1.1112684  27.94421944 26.42651561  1.09624255]
451.0;[ 4.27680639 22.561729    9.33470212 15.83556786  1.23553834 27.95071705 26.48080067  1.20084264]
451.0;[ 4.27926654 22.65950392  9.24940393 15.89724215  1.18529329 28.04156412 26.43531386  1.26030534]
439.0;[ 4.3770648  22.7620605   9.17383171 16.04587756  1.03657623 28.01364387 26.38430868  1.39659329]
451.0;[ 4.29892125 22.73269213  9.20817466 15.80301078  1.04327781 27.93048991 26.38826779  1.32856314]
451.0;[ 4.28772862 22.79301607  9.23229721 15.75529631  1.03944712 27.92957253 26.28934545  1.3310089 ]
451.0;[ 4.41488197 22.8277726   9.33142749 15.89075475  0.89085659 27.97785044 26.25463388  1.45218285]
451.0;[ 4.44745955 22.7873174   9.21681592 15.75573731  0.95606721 28.11251936 26.22464835  1.38682777]
451.0;[ 4.32010346 22.86168591  9.10263572 15.77208989  0.9682473  28.04449575 26.33485027  1.36923874]
451.0;[ 4.30800571 22.95615319  9.19442285 15.74518519  0.89804742 28.11550696 26.3436364   1.43033142]
453.0;[ 4.44727231 23.03395558  9.0991403  15.73361063  1.01040102 28.04270748 26.42803789  1.45236361]
444.0;[ 4.38194207 23.09991892  8.97546749 15.66043335  0.92937764 27.96168879 26.36018501  1.38566932]
451.0;[ 4.58642934 22.99155768  9.04925345 15.80385431  0.99903851 28.04071364 26.52699442  1.34301572]
451.0;[ 4.45295543 22.89565078  9.02521827 15.6554937   0.97087729 27.99176914 26.37252998  1.6016773 ]
451.0;[ 4.47023352 22.99629088  9.10627313 15.86079963  1.09554539 28.03388456 26.32262928  1.32427744]
444.0;[ 4.29796688 23.15557927  8.99939682 15.80665667  1.15396816 28.06767274 26.53419096  1.54884814]
453.0;[ 4.57976661 23.10530973  9.07211603 15.67600536  1.01865337 27.98982976 26.56147771  1.3285042 ]
453.0;[ 4.4887842  23.07628418  9.08699453 15.70137707  1.12097422 27.92978462 26.65293938  1.27070265]
444.0;[ 4.42744264 23.17913825  8.97882752 15.83197344  1.17698996 27.94843651 26.5920377   1.32676659]
453.0;[ 4.59201158 23.13403097  9.18526148 15.72653101  1.08297212 27.91978645 26.62207134  1.32095475]
453.0;[ 4.73386745 23.23774173  9.09594012 15.72627098  1.20585388 28.06958006 26.7584281   1.1963458 ]
