632.0;[ 2.1946307   3.02539664 10.2821249   2.52671607 20.95098755 15.31778594 10.77960058 20.54340706]
648.0;[11.21119491 15.25683341  4.02611346 22.56166354 25.78120769 14.14210911  5.76569133  1.21164106]
326.0;[28.67001836 23.49225872  1.91533789  6.11261628  3.4112237   0.65116424 23.65645473 29.17264798]
239.0;[ 2.91625597  3.61240701 13.01138415  2.0489025   8.56934547  2.45840364 12.15164823  2.10215027]
574.0;[23.6190389  25.49859957 15.40298007 22.55341753 10.14915584  4.76706133  2.02307812  6.43456657]
596.0;[15.70632344  6.52589346 12.24207436 22.74203063  0.81275251 25.93123701  9.36109012  4.47005197]
426.0;[10.02470828  3.71631582  6.23536001 28.51179428  0.79931431 29.45334708  2.39080415 17.30830935]
451.0;[27.47169679 10.31856542 21.15156235 28.20484552 26.51741504  0.3896058  19.46140767 20.62260713]
712.0;[ 3.19705522 20.50962737 16.66276718 26.49671628 20.69962208  9.28030322 11.68576592  9.37457346]
632.0;[21.82618374 26.16765162 11.26682501 13.12071139  9.94733867  6.95532674 17.40153573  8.28568863]
524.0;[11.4671452  17.14846839 25.36379975  6.63615315  0.32730711 11.66317173  1.99132916 11.85630381]
439.0;[19.33532878 11.86915455  3.15234938  2.08347412 27.73930699  5.49063846 26.35214718  7.05849653]
503.0;[21.26551083  0.04808652 27.41034419  8.04550876 25.69019525 10.11711766  7.14377057 16.34924447]
661.0;[15.10998437  6.40163903  3.74468627 14.15384221 26.8021011  22.15252824  4.43413048 21.47864166]
642.0;[20.3264706  20.00384271 12.82284357 10.73375435 20.74232687  8.65845363  3.40431575  3.30809375]
428.0;[ 6.36953822 11.88852438  6.29683344 25.95460781  4.3997776   3.65734944  4.48690904 26.84726953]
662.0;[ 5.5395954  13.48123884 14.1164333  12.60671231 26.45228259  5.59444919 23.81617008 20.5440555 ]
507.0;[24.56203318  9.71274114 29.61761777 18.43909127  4.41484593 29.4231963  10.0938941  25.17709368]
463.0;[22.90128094 11.35929596 28.13161724 12.5493975  26.86112496 15.68133389 15.9330444  25.66306988]
478.0;[ 7.20179843  1.53568803 17.0019958  29.47669084 18.27287913 25.86662722  0.89290796 22.6220692 ]
543.0;[28.06254727 24.77638275  1.5099615  29.05889253 22.00452627  0.90956464  9.55603481  6.35440815]
582.0;[17.42014868 18.68817499  8.48670361  3.66760553 29.58329028  3.33594541 27.48912076 13.3980206 ]
358.0;[29.80398542 22.39765111 29.49995001 18.1774794   8.98247312  2.82502702 29.89612886 15.63642207]
649.0;[27.97130432  6.93780917  3.77132242  7.7274673   9.07231941 23.34757213 14.76047445 21.17973271]
481.0;[ 4.86830429  4.07871265  5.09135536  0.04545101  5.73590983 13.97261663 17.14667535  8.45692438]
510.0;[16.34955318 25.26785174 27.9814525   0.87872804 20.55138024 10.76590802 15.74965864 21.71207525]
561.0;[21.46613752 14.60381258  3.99425251 17.31481933 26.93511526 28.00481912  0.18579038 24.14910347]
543.0;[14.46777904 26.71047442  1.59253991 24.9078339   3.70452463  7.43762486 29.69382287 25.10114218]
455.0;[14.01796224 25.33549356 11.79016562 16.24001894  2.95518845 22.36979538 13.96142825 16.39922667]
433.0;[29.24025932 19.22726328 27.83279376 28.11917149 22.98725053 25.48386061  9.88079634 23.14751864]
541.0;[17.09222129  1.29471955  4.74535534  7.43039091 24.74767058 14.64445967 22.43387593  7.75477473]
456.0;[19.68375489  0.38323328  3.2622595   5.65314196 14.05396173 12.50214465 10.50645865  1.58714523]
517.0;[ 7.71686725  3.87847481  0.06715932 22.69323242 26.95357645  8.71505176 22.11694077  2.09271923]
511.0;[13.94289101 23.20886669  7.21272978 15.01484336 24.04849057 28.28923372  0.53842789 25.28273562]
576.0;[25.6808018  23.6718262   0.40526473 12.60768864 19.94136343 18.85969877 27.66533815  4.06446389]
500.0;[15.57370048 25.86491723 25.97979532  1.07210864 29.14721922 15.90157777  0.65545452 28.85746912]
508.0;[18.50369492  7.00789588 29.1299562   1.56420987  2.40203755  2.08369527  5.37614365 12.28371583]
464.0;[ 7.24711908  2.11236182 17.23435337  5.34744928 18.49198137  3.88040408 22.77536377 28.43804952]
553.0;[10.72091163 21.53843312  1.99202792  4.25251647 23.71733629 22.23175536 15.35961263 25.49109166]
434.0;[26.31009949 18.3307542  12.42405927  2.531143   27.58166493 10.09421091 26.79217257 15.15562764]
481.0;[ 0.30477043 25.23635782 11.31372582 13.34529108  5.315014    7.82003941  7.38773254 18.16188479]
